drug	genes	question	answer	incorrect_recommendations	concurring_recommendation	llm_answer	bert_score_precision_llm_vs_ref	bert_score_recall_llm_vs_ref	bert_score_f1_llm_vs_ref	bert_score_precision_llm_vs_concurring	bert_score_recall_llm_vs_concurring	bert_score_f1_llm_vs_concurring	bert_score_precision_llm_vs_discordant	bert_score_recall_llm_vs_discordant	bert_score_f1_llm_vs_discordant	oai_embedding_llm_vs_ref	oai_embedding_llm_vs_concurring	oai_embedding_llm_vs_discordant	negation_mpnet_llm_vs_ref	negation_mpnet_llm_vs_concurring	negation_mpnet_llm_vs_discordant	base_mpnet_llm_vs_ref	base_mpnet_llm_vs_concurring	base_mpnet_llm_vs_discordant	roberta_llm_vs_ref	roberta_llm_vs_concurring	roberta_llm_vs_discordant	gte_llm_vs_ref	gte_llm_vs_concurring	gte_llm_vs_discordant	gpt4_llm_vs_ref
sulfanilamide	G6PD	What would be the clinical guidance for someone who is Indeterminate for G6PD with regards to taking sulfanilamide? Give a 2-3 sentence summary.	To ascertain G6PD status, enzyme activity must be measured. Drug use should be guided per the recommendations based on the activity-based phenotype.	['Avoid sulfanilamide. Take an alternate therapy.', 'Take sulfanilamide with a reduced dose.', 'Take sulfanilamide with an increased dose.']	Proceed taking sulfanilamide as normal. There is no recommendation.	Individuals who are Indeterminate for G6PD should exercise caution when taking sulfanilamide, as they may be at an increased risk of developing hemolytic anemia due to their G6PD status. Prior to starting sulfanilamide, consultation with a healthcare provider knowledgeable in pharmacogenomics is recommended to assess the risks and benefits of treatment and to consider alternative medications if necessary.	0.096252516	0.21522905	0.15624003	-0.10887676	0.04207043	-0.034751374	-0.04808424785733223	0.38180533051490784	0.13294769823551178	0.6276637109655768	0.5992351575954645	0.5932525268068015	0.53007764	0.59036875	0.54068667	0.5859831	0.63015836	0.5697455	0.58997583	0.57934797	0.56767774	0.54049313	0.5909634	0.636778	0
sulfanilamide	G6PD	What would be the clinical guidance for someone who is Deficient with CNSHA for G6PD with regards to taking sulfanilamide? Give a 2-3 sentence summary.	Use drug cautiously; if used, close monitoring for acute exacerbation of chronic hemolysis is recommended	['Avoid sulfanilamide. Take an alternate therapy.', 'Take sulfanilamide with a reduced dose.', 'Take sulfanilamide with an increased dose.']	Proceed taking sulfanilamide as normal. There is no recommendation.	Individuals who are G6PD deficient are at an increased risk of hemolysis when exposed to certain medications, including sulfanilamide. Sulfanilamide is a known trigger of hemolysis in G6PD deficient individuals and should be avoided in this population. Alternative medications that do not pose a risk of hemolysis should be considered under the guidance of a healthcare provider familiar with the patient's G6PD status.	-0.03873146	0.23100683	0.084193476	-0.23076628	0.0046452438	-0.12305411	-0.11534612625837326	0.42939451336860657	0.10012366622686386	0.4632435660668932	0.49286751167616594	0.5059462229172595	0.59628665	0.5886577	0.604213	0.5653524	0.5910807	0.6068798	0.54226273	0.480001	0.529926	0.5332359	0.56945086	0.64831865	0
sulfanilamide	G6PD	What would be the clinical guidance for someone who is Deficient for G6PD with regards to taking sulfanilamide? Give a 2-3 sentence summary.	No reason to avoid based on G6PD status at standard doses	['Avoid sulfanilamide. Take an alternate therapy.', 'Take sulfanilamide with a reduced dose.', 'Take sulfanilamide with an increased dose.']	Proceed taking sulfanilamide as normal. There is no recommendation.	Individuals deficient in glucose-6-phosphate dehydrogenase (G6PD) should avoid taking sulfonamides like sulfanilamide, as they can trigger hemolytic anemia in these individuals. Sulfonamides can cause oxidative stress in red blood cells due to their mechanism of action, leading to hemolysis in individuals with G6PD deficiency. It is essential for healthcare providers to be aware of the patient's G6PD status and consider alternative medications if sulfonamides are necessary.	-0.15275624	0.15906294	-0.015452593	-0.21046527	0.029383633	-0.10082899	-0.12338539958000183	0.45439860224723816	0.1015070378780365	0.6119905806947388	0.5017595376580967	0.5432727840604956	0.5912653	0.6551822	0.66538924	0.61470735	0.6034994	0.6170804	0.5611699	0.49079353	0.54200876	0.53841794	0.5498031	0.62892795	0
sulfasalazine	G6PD	What would be the clinical guidance for someone who is Deficient for G6PD with regards to taking sulfasalazine? Give a 2-3 sentence summary.	No reason to avoid based on G6PD status at standard doses	['Avoid sulfasalazine. Take an alternate therapy.', 'Take sulfasalazine with a reduced dose.', 'Take sulfasalazine with an increased dose.']	Proceed taking sulfasalazine as normal. There is no recommendation.	Individuals who are deficient in Glucose-6-Phosphate Dehydrogenase (G6PD) are at an increased risk of hemolytic anemia when exposed to certain medications, including sulfasalazine. Clinical guidance for someone with G6PD deficiency typically involves avoiding medications known to trigger hemolysis, such as sulfasalazine, to prevent potential adverse effects and complications. It is recommended to consult a healthcare provider or a pharmacist for alternative treatment options that are safer for individuals with G6PD deficiency.	-0.13249451	0.090326294	-0.028806036	-0.18569316	0.012625091	-0.09216391	-0.08438867330551147	0.5054887533187866	0.14599241316318512	0.6359879093740568	0.42718778908480287	0.4649994188146844	0.55654633	0.488102	0.5449097	0.58037996	0.49058276	0.5115733	0.5468897	0.50849515	0.5682442	0.50784755	0.55362815	0.64073616	0
sulfasalazine	G6PD	What would be the clinical guidance for someone who is Indeterminate for G6PD with regards to taking sulfasalazine? Give a 2-3 sentence summary.	To ascertain G6PD status, enzyme activity must be measured. Drug use should be guided per the recommendations based on the activity-based phenotype.	['Avoid sulfasalazine. Take an alternate therapy.', 'Take sulfasalazine with a reduced dose.', 'Take sulfasalazine with an increased dose.']	Proceed taking sulfasalazine as normal. There is no recommendation.	For individuals who are classified as Indeterminate for G6PD deficiency, caution should be exercised when considering the use of sulfasalazine. Monitoring for signs of hemolysis such as jaundice, dark urine, or fatigue is recommended, and dosage adjustments or alternative medications may be considered based on the clinical situation. Consulting with a healthcare provider or a pharmacogenomics expert is advised to determine the most appropriate course of action.	0.11772689	0.30575305	0.20801394	-0.12019008	0.074318714	-0.027856871	-0.04689781367778778	0.5229594111442566	0.17920814454555511	0.6292420816167194	0.5815182854813921	0.5834149613605971	0.6438064	0.54042935	0.5247681	0.7094313	0.5488723	0.51008457	0.61244375	0.57355195	0.5933398	0.6156628	0.56543624	0.6046609	0
sulfasalazine	G6PD	What would be the clinical guidance for someone who is Deficient with CNSHA for G6PD with regards to taking sulfasalazine? Give a 2-3 sentence summary.	Use drug cautiously; if used, close monitoring for acute exacerbation of chronic hemolysis is recommended	['Avoid sulfasalazine. Take an alternate therapy.', 'Take sulfasalazine with a reduced dose.', 'Take sulfasalazine with an increased dose.']	Proceed taking sulfasalazine as normal. There is no recommendation.	For individuals who are deficient in the enzyme glucose-6-phosphate dehydrogenase (G6PD) and considering taking sulfasalazine, caution is advised due to the risk of hemolysis (breakdown of red blood cells). Close monitoring and potentially alternative medications should be considered, as sulfasalazine can trigger hemolytic episodes in individuals with G6PD deficiency. Consulting with a healthcare provider or a pharmacist is recommended to discuss the risks and benefits of sulfasalazine in this context.	0.018010942	0.3707218	0.17305781	-0.18629736	-0.028463347	-0.109406136	-0.12119051069021225	0.3897302746772766	0.08370690792798996	0.4451933707801603	0.5543178235239283	0.5834497650365416	0.63215375	0.5455793	0.5732299	0.52830476	0.5775027	0.58020896	0.56818897	0.5910354	0.6206941	0.5297305	0.542243	0.6116562	1
sulfasalazine	G6PD	What would be the clinical guidance for someone who is Normal for G6PD with regards to taking sulfasalazine? Give a 2-3 sentence summary.	No reason to avoid based on G6PD status	['Avoid sulfasalazine. Take an alternate therapy.', 'Take sulfasalazine with a reduced dose.', 'Take sulfasalazine with an increased dose.']	Proceed taking sulfasalazine as normal. There is no recommendation.	For individuals who are normal for G6PD (glucose-6-phosphate dehydrogenase), there is generally no specific contraindication or increased risk associated with taking sulfasalazine. However, as with any medication, it is important for healthcare providers to monitor for potential adverse effects and drug interactions when prescribing sulfasalazine to individuals without G6PD deficiency.	-0.19159041	0.05410734	-0.07950486	-0.13931718	0.11645998	-0.02279679	-0.1325838416814804	0.31857165694236755	0.04818421229720116	0.6029890911851313	0.6415438004054811	0.5723212942560407	0.5219406	0.62230045	0.5596067	0.5177136	0.5803149	0.545858	0.42292047	0.5632942	0.5687784	0.5577467	0.5912371	0.5750761	1
sulfisoxazole	G6PD	What would be the clinical guidance for someone who is Deficient for G6PD with regards to taking sulfisoxazole? Give a 2-3 sentence summary.	No reason to avoid based on G6PD status at standard doses	['Avoid sulfisoxazole. Take an alternate therapy.', 'Take sulfisoxazole with a reduced dose.', 'Take sulfisoxazole with an increased dose.']	Proceed taking sulfisoxazole as normal. There is no recommendation.	Individuals who are deficient in glucose-6-phosphate dehydrogenase (G6PD) should avoid taking sulfisoxazole, as it can trigger hemolysis (rupture of red blood cells) in these individuals. Clinicians should consider alternative antibiotics that do not pose a risk of hemolysis in individuals with G6PD deficiency to prevent complications.	-0.1140022	0.103288054	-0.012397396	-0.13674957	0.08301411	-0.034308746	-0.04999351128935814	0.5181703567504883	0.17546261847019196	0.5917183503380796	0.5547056859689152	0.6052815390484861	0.5967827	0.6531794	0.6486394	0.5976214	0.63156706	0.6379836	0.57995075	0.5810227	0.6093011	0.5170711	0.5847544	0.64720196	0
sulfisoxazole	G6PD	What would be the clinical guidance for someone who is Indeterminate for G6PD with regards to taking sulfisoxazole? Give a 2-3 sentence summary.	To ascertain G6PD status, enzyme activity must be measured. Drug use should be guided per the recommendations based on the activity-based phenotype.	['Avoid sulfisoxazole. Take an alternate therapy.', 'Take sulfisoxazole with a reduced dose.', 'Take sulfisoxazole with an increased dose.']	Proceed taking sulfisoxazole as normal. There is no recommendation.	For individuals with an Indeterminate result for G6PD deficiency, caution is advised when considering the use of sulfisoxazole. Close monitoring for signs of hemolysis and consultation with a healthcare provider knowledgeable in pharmacogenomics are recommended before initiating treatment with sulfisoxazole in this population.	0.094914205	0.19642617	0.1469771	-0.0037749715	0.0704348	0.035958383	0.04475998878479004	0.3925667703151703	0.18063293397426605	0.5978395891252094	0.5957164812380669	0.5887373369876153	0.57272905	0.5896795	0.5308645	0.66469336	0.5710626	0.5285042	0.62967426	0.55876285	0.55918485	0.5630415	0.52136266	0.57796925	0
sulfisoxazole	G6PD	What would be the clinical guidance for someone who is Deficient with CNSHA for G6PD with regards to taking sulfisoxazole? Give a 2-3 sentence summary.	Use drug cautiously; if used, close monitoring for acute exacerbation of chronic hemolysis is recommended	['Avoid sulfisoxazole. Take an alternate therapy.', 'Take sulfisoxazole with a reduced dose.', 'Take sulfisoxazole with an increased dose.']	Proceed taking sulfisoxazole as normal. There is no recommendation.	Individuals who are deficient with CNSHA for G6PD should avoid sulfisoxazole as it can lead to hemolysis (breakdown of red blood cells) due to impaired glucose-6-phosphate dehydrogenase enzyme function. This can result in serious complications such as anemia and jaundice. It is important for healthcare providers to be aware of this pharmacogenomic interaction and select alternative medications in individuals with G6PD deficiency.	-0.0006555244	0.21625029	0.10140331	-0.17407133	0.045040596	-0.07216761	-0.09054490178823471	0.5003401041030884	0.13982978463172913	0.42843419114053033	0.4938246963339094	0.527783423869704	0.5888819	0.6251453	0.60290664	0.48808384	0.5283944	0.54167104	0.42427647	0.48708004	0.52898383	0.43585005	0.551285	0.6088961	0
sulfisoxazole	G6PD	What would be the clinical guidance for someone who is Normal for G6PD with regards to taking sulfisoxazole? Give a 2-3 sentence summary.	No reason to avoid based on G6PD status	['Avoid sulfisoxazole. Take an alternate therapy.', 'Take sulfisoxazole with a reduced dose.', 'Take sulfisoxazole with an increased dose.']	Proceed taking sulfisoxazole as normal. There is no recommendation.	For individuals who are Normal for G6PD status, there is typically no specific guidance or contraindications regarding the use of sulfisoxazole. However, monitoring for signs of hemolysis or other adverse effects is still important, especially if the individual is taking other medications that may interact with sulfisoxazole. It is always advisable to consult with a healthcare provider for personalized recommendations based on individual medical history and overall health.	-0.15444607	0.32065806	0.03798023	-0.09347354	0.2432233	0.05388596	-0.10695953667163849	0.3665846288204193	0.06196092441678047	0.6030790116311807	0.6704909675849615	0.5784356263867618	0.54729223	0.6620653	0.5651249	0.5172888	0.7108962	0.6734416	0.46208888	0.585289	0.57696295	0.56935287	0.6158799	0.5880275	1
